sym,fy,sales,sales_src,pat,pat_src,networth,networth_src,total_assets,total_assets_src,total_debt,total_debt_src,capex
MAWANASUG,2022,1478.0,vistas,26.0,vistas,384.0,vistas,1051.0,vistas,417.0,vistas,
MAWANASUG,2023,1482.0,vistas,13.0,vistas,384.0,vistas,1033.0,vistas,383.0,vistas,
MAWANASUG,2024,1355.0,vistas,38.0,vistas,410.0,vistas,1179.0,vistas,568.0,vistas,
MAWANASUG,2025,1446.0,vistas,109.0,vistas,492.0,vistas,1096.0,vistas,419.0,vistas,
MAWANASUG,2026,1571.0,vistas,37.0,vistas,525.0,vistas,1123.0,vistas,420.0,vistas,
MAXESTATES,2019,37.07432692301106,legacy_rescaled,-19.15905338470005,legacy_rescaled,393.4143740015007,legacy_rescaled,551.6434693285672,legacy_rescaled,98.32549176027644,legacy_rescaled,
MAXESTATES,2020,11.015630881937946,legacy_rescaled,-12.442487616951016,legacy_rescaled,408.9037587796906,legacy_rescaled,643.1507272016362,legacy_rescaled,218.06435732370127,legacy_rescaled,
MAXESTATES,2021,18.661774670577223,legacy_rescaled,-12.12548156301596,legacy_rescaled,599.3161958011831,legacy_rescaled,688.7293613821026,legacy_rescaled,71.49126386964257,legacy_rescaled,
MAXESTATES,2022,69.0,vistas,5.0,vistas,609.0,vistas,1025.0,vistas,315.0,vistas,
MAXESTATES,2023,107.0,vistas,18.0,vistas,1211.0,vistas,2216.0,vistas,862.0,vistas,
MAXESTATES,2024,93.0,vistas,-55.0,vistas,1171.0,vistas,3094.0,vistas,999.0,vistas,-320.51
MAXESTATES,2025,160.0,vistas,26.0,vistas,2278.0,vistas,7229.0,vistas,1656.0,vistas,-676.9300000000001
MAXESTATES,2026,199.0,vistas,16.0,vistas,2419.0,vistas,12437.0,vistas,2412.0,vistas,
MAXHEALTH,2002,,,,,,,113.71056855284274,legacy_rescaled,,,
MAXHEALTH,2003,12.840053043877498,legacy_rescaled,-32.92445887128831,legacy_rescaled,70.58990143723749,legacy_rescaled,136.46068230341152,legacy_rescaled,51.032463502634414,legacy_rescaled,
MAXHEALTH,2004,27.11011199528964,legacy_rescaled,-33.71758043398119,legacy_rescaled,56.75992074766396,legacy_rescaled,150.040750203751,legacy_rescaled,74.46359459937601,legacy_rescaled,
MAXHEALTH,2005,41.630171979487564,legacy_rescaled,-37.47499383723872,legacy_rescaled,45.17993691648094,legacy_rescaled,276.79138395691973,legacy_rescaled,202.0797550456072,legacy_rescaled,-61.08
MAXHEALTH,2006,82.68034156291212,legacy_rescaled,-23.982013251926052,legacy_rescaled,179.59974922974715,legacy_rescaled,428.47214236071176,legacy_rescaled,202.13975794214176,legacy_rescaled,-61.01
MAXHEALTH,2007,151.9306276445723,legacy_rescaled,-27.392435971505446,legacy_rescaled,173.9497571186777,legacy_rescaled,517.002585012925,legacy_rescaled,271.0830860603392,legacy_rescaled,-79.32000000000001
MAXHEALTH,2008,224.15092599572753,legacy_rescaled,-2.7065273326894634,legacy_rescaled,218.41969502651096,legacy_rescaled,787.5539377696889,legacy_rescaled,244.201788412861,legacy_rescaled,-18.33
MAXHEALTH,2009,269.9411151607704,legacy_rescaled,31.159763394296643,legacy_rescaled,266.8596273911488,legacy_rescaled,817.1040855204276,legacy_rescaled,235.99139207038345,legacy_rescaled,-57.67999999999999
MAXHEALTH,2010,339.06140070538197,legacy_rescaled,-6.8704155368271,legacy_rescaled,265.3996294297043,legacy_rescaled,949.4147470737354,legacy_rescaled,349.5868756930416,legacy_rescaled,-108.09
MAXHEALTH,2011,403.6816676598496,legacy_rescaled,1.4672748909818336,legacy_rescaled,240.82966373608022,legacy_rescaled,1021.4951074755373,legacy_rescaled,343.95660390154967,legacy_rescaled,-125.53
MAXHEALTH,2012,462.25190962090136,legacy_rescaled,-31.209333491964948,legacy_rescaled,640.9191051020575,legacy_rescaled,1292.4664623323115,legacy_rescaled,322.53556983871545,legacy_rescaled,-357.96000000000004
MAXHEALTH,2013,591.1424420839364,legacy_rescaled,-58.30434887746057,legacy_rescaled,562.4192147093229,legacy_rescaled,1290.2164510822554,legacy_rescaled,379.9083394085006,legacy_rescaled,-147.73000000000002
MAXHEALTH,2014,944.4639016994192,legacy_rescaled,-63.5389511912336,legacy_rescaled,483.52932486113383,legacy_rescaled,1279.7663988319941,legacy_rescaled,480.98321862094934,legacy_rescaled,-50.57
MAXHEALTH,2015,1133.6146831051378,legacy_rescaled,-36.136601200194484,legacy_rescaled,831.4888390147131,legacy_rescaled,1452.6772633863168,legacy_rescaled,421.16033077600343,legacy_rescaled,-71.22999999999999
MAXHEALTH,2016,1434.1359245962647,legacy_rescaled,-22.316457970271,legacy_rescaled,1128.2184246992501,legacy_rescaled,3045.1152255761276,legacy_rescaled,802.7187498392042,legacy_rescaled,
MAXHEALTH,2017,1608.0,vistas,16.0,vistas,1192.0,vistas,3146.0,vistas,874.0,vistas,
MAXHEALTH,2018,1729.0,vistas,-25.0,vistas,1164.0,vistas,3302.0,vistas,981.0,vistas,
MAXHEALTH,2019,1691.0,vistas,-0.0,vistas,963.0,vistas,3355.0,vistas,1003.0,vistas,-115.73
MAXHEALTH,2020,1059.0,vistas,59.0,vistas,2553.0,vistas,3974.0,vistas,875.0,vistas,-530.09
MAXHEALTH,2021,2508.0,vistas,-138.0,vistas,5639.0,vistas,8543.0,vistas,1101.0,vistas,-116.8
MAXHEALTH,2022,3937.0,vistas,605.0,vistas,6283.0,vistas,9189.0,vistas,913.0,vistas,-663.3
MAXHEALTH,2023,4563.0,vistas,1104.0,vistas,7410.0,vistas,10102.0,vistas,689.0,vistas,-332.17
MAXHEALTH,2024,5406.0,vistas,1058.0,vistas,8408.0,vistas,12000.0,vistas,1299.0,vistas,-841.31
MAXHEALTH,2025,7028.0,vistas,1076.0,vistas,9381.0,vistas,15186.0,vistas,3010.0,vistas,-959.12
MAXHEALTH,2026,8373.0,vistas,1442.0,vistas,10747.0,vistas,17231.0,vistas,3478.0,vistas,
MAXIND,2020,213.0,vistas,232.0,vistas,706.0,vistas,1024.0,vistas,182.0,vistas,
MAXIND,2021,128.0,vistas,-53.0,vistas,653.0,vistas,996.0,vistas,145.0,vistas,
MAXIND,2022,233.0,vistas,-16.0,vistas,642.0,vistas,858.0,vistas,61.0,vistas,
MAXIND,2023,212.0,vistas,-10.0,vistas,542.0,vistas,753.0,vistas,45.0,vistas,
MAXIND,2024,191.0,vistas,-56.0,vistas,492.0,vistas,684.0,vistas,44.0,vistas,
MAXIND,2025,163.0,vistas,-140.0,vistas,359.0,vistas,633.0,vistas,102.0,vistas,
MAXIND,2026,191.0,vistas,-122.0,vistas,409.0,vistas,669.0,vistas,97.0,vistas,
MAYURUNIQ,2016,491.0,vistas,77.0,vistas,335.0,vistas,435.0,vistas,26.0,vistas,
MAYURUNIQ,2017,474.0,vistas,82.0,vistas,387.0,vistas,474.0,vistas,12.0,vistas,
MAYURUNIQ,2018,570.0,vistas,97.0,vistas,450.0,vistas,532.0,vistas,6.0,vistas,
MAYURUNIQ,2019,591.0,vistas,90.0,vistas,518.0,vistas,620.0,vistas,22.0,vistas,
MAYURUNIQ,2020,528.0,vistas,80.0,vistas,578.0,vistas,696.0,vistas,34.0,vistas,
MAYURUNIQ,2021,513.0,vistas,90.0,vistas,623.0,vistas,757.0,vistas,41.0,vistas,
MAYURUNIQ,2022,656.0,vistas,94.0,vistas,707.0,vistas,822.0,vistas,31.0,vistas,
MAYURUNIQ,2023,776.0,vistas,104.0,vistas,754.0,vistas,871.0,vistas,25.0,vistas,
MAYURUNIQ,2024,803.0,vistas,122.0,vistas,867.0,vistas,963.0,vistas,15.0,vistas,
MAYURUNIQ,2025,880.0,vistas,149.0,vistas,956.0,vistas,1055.0,vistas,9.0,vistas,
MAYURUNIQ,2026,967.0,vistas,192.0,vistas,1133.0,vistas,1262.0,vistas,8.0,vistas,
MAZDOCK,2001,,,,,,,2380.771230690737,legacy_rescaled,,,-9.540000000000001
MAZDOCK,2002,,,,,,,3161.891634474869,legacy_rescaled,,,-6.28
MAZDOCK,2003,569.1469111480762,legacy_rescaled,-29.11045085881557,legacy_rescaled,172.07457302319003,legacy_rescaled,3225.501667356768,legacy_rescaled,59.120418218964076,legacy_rescaled,0.34999999999999964
MAZDOCK,2004,193.11555886027918,legacy_rescaled,6.220096336029984,legacy_rescaled,179.99524382607078,legacy_rescaled,4184.952163324974,legacy_rescaled,124.5149621439731,legacy_rescaled,
MAZDOCK,2005,177.35592128965988,legacy_rescaled,67.39104374357889,legacy_rescaled,249.14109979970416,legacy_rescaled,5202.552689352643,legacy_rescaled,41.73440692224493,legacy_rescaled,-7.2700000000000005
MAZDOCK,2006,183.3157842288027,legacy_rescaled,60.02092959622503,legacy_rescaled,274.45324348921326,legacy_rescaled,7567.183911700135,legacy_rescaled,28.91683691863959,legacy_rescaled,-4.55
MAZDOCK,2007,18.409576629130797,legacy_rescaled,167.8525996788799,legacy_rescaled,383.5924865092105,legacy_rescaled,10756.705560457773,legacy_rescaled,22.742458839081845,legacy_rescaled,
MAZDOCK,2008,-65.29849830973606,legacy_rescaled,240.66372736800258,legacy_rescaled,568.4381411173484,legacy_rescaled,14379.617433247575,legacy_rescaled,22.004326403076554,legacy_rescaled,
MAZDOCK,2009,-100.87768008401491,legacy_rescaled,270.4441886038503,legacy_rescaled,776.1657336004753,legacy_rescaled,16860.658715770853,legacy_rescaled,21.276168729719988,legacy_rescaled,
MAZDOCK,2010,3104.378607621135,legacy_rescaled,238.27369035142516,legacy_rescaled,955.4309155974927,legacy_rescaled,17073.148825613247,legacy_rescaled,19.789929095060693,legacy_rescaled,
MAZDOCK,2011,664.1647259932695,legacy_rescaled,241.67374301099136,legacy_rescaled,1140.1165566540571,legacy_rescaled,22009.00137710074,legacy_rescaled,71.67864439370268,legacy_rescaled,-87.53999999999999
MAZDOCK,2012,2277.527622975324,legacy_rescaled,489.1875764725318,legacy_rescaled,1518.698618829627,legacy_rescaled,24351.812588168825,legacy_rescaled,81.50378560269199,legacy_rescaled,-68.31
MAZDOCK,2013,2331.3363855181556,legacy_rescaled,418.1264758875976,legacy_rescaled,1814.4436655250693,legacy_rescaled,25543.763204323186,legacy_rescaled,81.28434082442014,legacy_rescaled,-62.760000000000005
MAZDOCK,2014,2897.323369336082,legacy_rescaled,398.4961718560432,legacy_rescaled,2093.4172918462295,legacy_rescaled,27933.58443969214,legacy_rescaled,88.54596803268838,legacy_rescaled,-103.38
MAZDOCK,2015,3605.0,vistas,516.0,vistas,2753.0,vistas,31233.0,vistas,83.0,vistas,-39.510000000000005
MAZDOCK,2016,4094.0,vistas,596.0,vistas,2641.0,vistas,19028.0,vistas,0.0,vistas,-131.38
MAZDOCK,2017,3505.0,vistas,585.0,vistas,2979.0,vistas,19345.0,vistas,0.0,vistas,-146.44000000000003
MAZDOCK,2018,4457.0,vistas,496.0,vistas,2834.0,vistas,19374.0,vistas,0.0,vistas,
MAZDOCK,2019,4614.0,vistas,532.0,vistas,3217.0,vistas,20850.0,vistas,0.0,vistas,-174.95
MAZDOCK,2020,4905.0,vistas,471.0,vistas,3060.0,vistas,20943.0,vistas,0.0,vistas,-100.52
MAZDOCK,2021,4048.0,vistas,514.0,vistas,3432.0,vistas,25140.0,vistas,30.0,vistas,-41.93
MAZDOCK,2022,5733.0,vistas,611.0,vistas,3858.0,vistas,29773.0,vistas,12.0,vistas,-37.53
MAZDOCK,2023,7827.0,vistas,1119.0,vistas,4760.0,vistas,29476.0,vistas,6.0,vistas,-114.20000000000002
MAZDOCK,2024,9467.0,vistas,1937.0,vistas,6244.0,vistas,29463.0,vistas,1.0,vistas,-336.49
MAZDOCK,2025,11432.0,vistas,2414.0,vistas,7940.0,vistas,28804.0,vistas,20.0,vistas,-479.28999999999996
MAZDOCK,2026,13006.0,vistas,2578.0,vistas,9755.0,vistas,27458.0,vistas,447.0,vistas,
MBEL,2020,520.0,vistas,11.0,vistas,120.0,vistas,426.0,vistas,114.0,vistas,
MBEL,2021,415.0,vistas,6.0,vistas,125.0,vistas,423.0,vistas,114.0,vistas,
MBEL,2022,688.0,vistas,16.0,vistas,145.0,vistas,544.0,vistas,100.0,vistas,
MBEL,2023,880.0,vistas,33.0,vistas,181.0,vistas,559.0,vistas,149.0,vistas,
MBEL,2024,795.0,vistas,46.0,vistas,233.0,vistas,633.0,vistas,205.0,vistas,
MBEL,2025,989.0,vistas,77.0,vistas,307.0,vistas,849.0,vistas,191.0,vistas,
MBEL,2026,1260.0,vistas,93.0,vistas,657.0,vistas,1161.0,vistas,84.0,vistas,
MBLINFRA,2015,1962.0,vistas,82.0,vistas,657.0,vistas,2219.0,vistas,1104.0,vistas,
MBLINFRA,2016,2343.0,vistas,87.0,vistas,741.0,vistas,2635.0,vistas,1433.0,vistas,
MBLINFRA,2017,2281.0,vistas,-64.0,vistas,674.0,vistas,2907.0,vistas,1934.0,vistas,
MBLINFRA,2018,511.0,vistas,19.0,vistas,695.0,vistas,2844.0,vistas,1379.0,vistas,
MBLINFRA,2019,154.0,vistas,-264.0,vistas,492.0,vistas,2963.0,vistas,1437.0,vistas,
MBLINFRA,2020,213.0,vistas,265.0,vistas,757.0,vistas,3003.0,vistas,1253.0,vistas,
MBLINFRA,2021,203.0,vistas,63.0,vistas,820.0,vistas,3023.0,vistas,1248.0,vistas,
MBLINFRA,2022,164.0,vistas,0.0,vistas,837.0,vistas,3016.0,vistas,1204.0,vistas,
MBLINFRA,2023,159.0,vistas,-51.0,vistas,786.0,vistas,2956.0,vistas,1139.0,vistas,
MBLINFRA,2024,122.0,vistas,-39.0,vistas,747.0,vistas,2886.0,vistas,1036.0,vistas,
MBLINFRA,2025,128.0,vistas,169.0,vistas,949.0,vistas,3000.0,vistas,955.0,vistas,
MBLINFRA,2026,176.0,vistas,-23.0,vistas,956.0,vistas,2950.0,vistas,989.0,vistas,
MCLEODRUSS,2015,1646.0,vistas,33.0,vistas,2092.0,vistas,3089.0,vistas,602.0,vistas,
MCLEODRUSS,2016,1926.0,vistas,35.0,vistas,1950.0,vistas,3390.0,vistas,836.0,vistas,
MCLEODRUSS,2017,1871.0,vistas,64.0,vistas,1959.0,vistas,3452.0,vistas,936.0,vistas,
MCLEODRUSS,2018,2055.0,vistas,219.0,vistas,2167.0,vistas,3843.0,vistas,1091.0,vistas,
MCLEODRUSS,2019,1723.0,vistas,39.0,vistas,2015.0,vistas,4559.0,vistas,1812.0,vistas,
MCLEODRUSS,2020,1143.0,vistas,-148.0,vistas,1854.0,vistas,4935.0,vistas,2346.0,vistas,
MCLEODRUSS,2021,1438.0,vistas,-52.0,vistas,1823.0,vistas,4908.0,vistas,2261.0,vistas,
MCLEODRUSS,2022,1356.0,vistas,-181.0,vistas,1648.0,vistas,4763.0,vistas,2089.0,vistas,
MCLEODRUSS,2023,1370.0,vistas,-1057.0,vistas,569.0,vistas,3740.0,vistas,1961.0,vistas,
MCLEODRUSS,2024,1136.0,vistas,-312.0,vistas,250.0,vistas,3536.0,vistas,1892.0,vistas,
MCLEODRUSS,2025,1185.0,vistas,-198.0,vistas,56.0,vistas,3594.0,vistas,1902.0,vistas,
MCLEODRUSS,2026,1154.0,vistas,-124.0,vistas,-51.0,vistas,2353.0,vistas,1495.0,vistas,
MCLOUD,2017,20.0,vistas,1.0,vistas,35.0,vistas,60.0,vistas,7.0,vistas,
MCLOUD,2018,161.0,vistas,4.0,vistas,39.0,vistas,70.0,vistas,1.0,vistas,
MCLOUD,2019,204.0,vistas,8.0,vistas,48.0,vistas,78.0,vistas,11.0,vistas,
MCLOUD,2020,174.0,vistas,7.0,vistas,54.0,vistas,127.0,vistas,39.0,vistas,
MCLOUD,2021,212.0,vistas,2.0,vistas,53.0,vistas,155.0,vistas,80.0,vistas,
MCLOUD,2022,253.0,vistas,29.0,vistas,77.0,vistas,195.0,vistas,91.0,vistas,
MCLOUD,2023,427.0,vistas,74.0,vistas,297.0,vistas,720.0,vistas,216.0,vistas,
MCLOUD,2024,561.0,vistas,103.0,vistas,407.0,vistas,799.0,vistas,279.0,vistas,
MCLOUD,2025,600.0,vistas,103.0,vistas,518.0,vistas,889.0,vistas,257.0,vistas,
MCLOUD,2026,698.0,vistas,114.0,vistas,687.0,vistas,1153.0,vistas,292.0,vistas,
MCX,2003,0.0,legacy_rescaled,0.0,legacy_rescaled,0.04998938654213543,legacy_rescaled,4.310265519436515,legacy_rescaled,0.967741935483871,legacy_rescaled,-3.5
MCX,2004,4.221697164689322,legacy_rescaled,-4.200327510917031,legacy_rescaled,11.627531309700702,legacy_rescaled,25.98160050927162,legacy_rescaled,1.367741935483871,legacy_rescaled,-1.86
MCX,2005,29.771968630605276,legacy_rescaled,13.657205240174672,legacy_rescaled,26.754319677350882,legacy_rescaled,125.79774934800912,legacy_rescaled,0.05161290322580645,legacy_rescaled,-7.16
MCX,2006,90.03619545545949,legacy_rescaled,56.05349344978166,legacy_rescaled,295.4872638505625,legacy_rescaled,632.0489352526852,legacy_rescaled,0.0,legacy_rescaled,
MCX,2007,165.64659159461092,legacy_rescaled,111.21042576419214,legacy_rescaled,291.82804075567816,legacy_rescaled,668.9912109575539,legacy_rescaled,0.0,legacy_rescaled,-103.75999999999999
MCX,2008,173.72984114216771,legacy_rescaled,77.48498908296943,legacy_rescaled,358.62385905327955,legacy_rescaled,850.4623898802803,legacy_rescaled,0.0,legacy_rescaled,-26.65
MCX,2009,212.53544138347075,legacy_rescaled,109.06113537117903,legacy_rescaled,493.54521333050303,legacy_rescaled,1165.911822083496,legacy_rescaled,0.0,legacy_rescaled,-72.37
MCX,2010,287.4955761109994,legacy_rescaled,147.9448689956332,legacy_rescaled,696.6620887285077,legacy_rescaled,1228.9457050742346,legacy_rescaled,0.0,legacy_rescaled,-8.74
MCX,2011,369.0383571284939,legacy_rescaled,209.20578602620088,legacy_rescaled,846.6102526002971,legacy_rescaled,1500.8424543606384,legacy_rescaled,0.0,legacy_rescaled,-28.56
MCX,2012,545.3292278302836,legacy_rescaled,346.87090611353716,legacy_rescaled,997.5682020802377,legacy_rescaled,1874.7754892498513,legacy_rescaled,0.0,legacy_rescaled,0.57
MCX,2013,524.1707218982507,legacy_rescaled,323.89192139738,legacy_rescaled,1155.8046062407132,legacy_rescaled,1787.340103086433,legacy_rescaled,0.0,legacy_rescaled,0.47
MCX,2014,340.80700784234875,legacy_rescaled,149.66430131004367,legacy_rescaled,1145.6667586499682,legacy_rescaled,1743.5474053843154,legacy_rescaled,0.0,legacy_rescaled,1.11
MCX,2015,222.0,vistas,126.0,vistas,1205.0,vistas,1827.0,vistas,0.0,vistas,0.29
MCX,2016,235.0,vistas,115.0,vistas,1293.0,vistas,1862.0,vistas,0.0,vistas,0.08
MCX,2017,259.0,vistas,127.0,vistas,1362.0,vistas,1869.0,vistas,0.0,vistas,0.04
MCX,2018,260.0,vistas,108.0,vistas,1380.0,vistas,1966.0,vistas,0.0,vistas,-26.6
MCX,2019,300.0,vistas,146.0,vistas,1251.0,vistas,2075.0,vistas,0.0,vistas,-0.04
MCX,2020,398.0,vistas,236.0,vistas,1359.0,vistas,2735.0,vistas,0.0,vistas,0.32
MCX,2021,391.0,vistas,225.0,vistas,1418.0,vistas,2503.0,vistas,2.0,vistas,-21.08
MCX,2022,367.0,vistas,143.0,vistas,1418.0,vistas,2801.0,vistas,1.0,vistas,-81.76
MCX,2023,514.0,vistas,149.0,vistas,1479.0,vistas,3023.0,vistas,2.0,vistas,-87.77
MCX,2024,684.0,vistas,83.0,vistas,1378.0,vistas,3409.0,vistas,2.0,vistas,-143.23
MCX,2025,1113.0,vistas,560.0,vistas,1884.0,vistas,4325.0,vistas,1.0,vistas,-95.9
MCX,2026,2302.0,vistas,1332.0,vistas,2848.0,vistas,7501.0,vistas,5.0,vistas,
MEDANTA,2014,,,,,,,1123.3409970279818,legacy_rescaled,,,
MEDANTA,2015,,,,,,,1211.802650516832,legacy_rescaled,,,
MEDANTA,2016,1382.0,vistas,170.0,vistas,1024.0,vistas,1485.0,vistas,165.0,vistas,
MEDANTA,2017,,,,,,,1636.6805921606012,legacy_rescaled,,,
MEDANTA,2018,1343.0,vistas,33.0,vistas,1184.0,vistas,1984.0,vistas,456.0,vistas,
MEDANTA,2019,1456.0,vistas,51.0,vistas,1295.0,vistas,2430.0,vistas,787.0,vistas,
MEDANTA,2020,1500.0,vistas,36.0,vistas,1349.0,vistas,2666.0,vistas,929.0,vistas,
MEDANTA,2021,1447.0,vistas,29.0,vistas,1383.0,vistas,2694.0,vistas,931.0,vistas,
MEDANTA,2022,2167.0,vistas,196.0,vistas,1616.0,vistas,3146.0,vistas,1109.0,vistas,-273.1
MEDANTA,2023,2710.0,vistas,326.0,vistas,2429.0,vistas,4097.0,vistas,1122.0,vistas,-235.19
MEDANTA,2024,3275.0,vistas,478.0,vistas,2906.0,vistas,4280.0,vistas,802.0,vistas,-277.15999999999997
MEDANTA,2025,3692.0,vistas,481.0,vistas,3387.0,vistas,4766.0,vistas,718.0,vistas,-513.56
MEDANTA,2026,4410.0,vistas,554.0,vistas,3962.0,vistas,5905.0,vistas,1190.0,vistas,
MEDIASSIST,2019,277.0,vistas,26.0,vistas,218.04,vistas,518.0,vistas,98.0,vistas,
MEDIASSIST,2020,319.0,vistas,35.0,vistas,212.04,vistas,558.0,vistas,115.0,vistas,
MEDIASSIST,2021,323.0,vistas,26.0,vistas,290.04,vistas,545.0,vistas,35.0,vistas,
MEDIASSIST,2022,394.0,vistas,64.0,vistas,337.0,vistas,602.0,vistas,27.0,vistas,
MEDIASSIST,2023,505.0,vistas,74.0,vistas,376.0,vistas,702.0,vistas,31.0,vistas,
MEDIASSIST,2024,635.0,vistas,69.0,vistas,472.0,vistas,842.0,vistas,26.0,vistas,
MEDIASSIST,2025,723.0,vistas,92.0,vistas,541.0,vistas,1158.0,vistas,204.0,vistas,
MEDIASSIST,2026,905.0,vistas,89.0,vistas,839.0,vistas,1372.0,vistas,54.0,vistas,
MEDICAMEQ,2019,123.0,vistas,12.0,vistas,87.0,vistas,137.0,vistas,12.0,vistas,
MEDICAMEQ,2020,125.0,vistas,13.0,vistas,121.0,vistas,181.0,vistas,11.0,vistas,
MEDICAMEQ,2021,113.0,vistas,12.0,vistas,133.0,vistas,194.0,vistas,19.0,vistas,
MEDICAMEQ,2022,115.0,vistas,15.0,vistas,146.0,vistas,226.0,vistas,26.0,vistas,
MEDICAMEQ,2023,141.0,vistas,15.0,vistas,194.0,vistas,279.0,vistas,26.0,vistas,
MEDICAMEQ,2024,179.0,vistas,9.0,vistas,207.0,vistas,295.0,vistas,31.0,vistas,
MEDICAMEQ,2025,163.0,vistas,7.0,vistas,213.0,vistas,297.0,vistas,34.0,vistas,
MEDICAMEQ,2026,198.0,vistas,10.0,vistas,276.0,vistas,372.0,vistas,48.0,vistas,
MEDPLUS,2010,292.78728715025795,legacy_rescaled,-18.80593611486372,legacy_rescaled,93.78521198784006,legacy_rescaled,139.07879366748648,legacy_rescaled,15.781402791359232,legacy_rescaled,
MEDPLUS,2011,382.1195105300399,legacy_rescaled,-8.074015238648158,legacy_rescaled,146.50376295167763,legacy_rescaled,152.1796220060503,legacy_rescaled,0.0,legacy_rescaled,
MEDPLUS,2012,3.040075664105418,legacy_rescaled,-2.447279153080932,legacy_rescaled,144.20338983050848,legacy_rescaled,145.4091939257391,legacy_rescaled,0.0,legacy_rescaled,0.03
MEDPLUS,2013,2.5900644638266552,legacy_rescaled,-1.9959366863242027,legacy_rescaled,142.21306699958384,legacy_rescaled,151.609585963838,legacy_rescaled,8.000711174326607,legacy_rescaled,0.030000000000000002
MEDPLUS,2014,2.560063717141405,legacy_rescaled,-3.4803519103241127,legacy_rescaled,135.12191681302326,legacy_rescaled,145.9592287033124,legacy_rescaled,8.000711174326607,legacy_rescaled,0.05
MEDPLUS,2015,1368.0,vistas,7.0,vistas,141.17,vistas,438.0,vistas,170.0,vistas,0.01
MEDPLUS,2016,1733.0,vistas,9.0,vistas,137.17,vistas,509.0,vistas,223.0,vistas,
MEDPLUS,2017,2011.0,vistas,29.0,vistas,148.17,vistas,535.0,vistas,204.0,vistas,
MEDPLUS,2018,2131.0,vistas,42.0,vistas,303.19,vistas,644.0,vistas,162.0,vistas,
MEDPLUS,2019,2273.0,vistas,12.0,vistas,291.19,vistas,959.0,vistas,429.0,vistas,
MEDPLUS,2020,2871.0,vistas,2.0,vistas,528.19,vistas,1349.0,vistas,477.0,vistas,-30.990000000000002
MEDPLUS,2021,3069.0,vistas,63.0,vistas,730.45,vistas,1566.0,vistas,590.0,vistas,-54.04
MEDPLUS,2022,3779.0,vistas,95.0,vistas,1418.0,vistas,2594.0,vistas,815.0,vistas,-114.2
MEDPLUS,2023,4558.0,vistas,50.0,vistas,1491.0,vistas,2797.0,vistas,900.0,vistas,-168.85
MEDPLUS,2024,5625.0,vistas,66.0,vistas,1578.0,vistas,3005.0,vistas,1010.0,vistas,-82.84
MEDPLUS,2025,6136.0,vistas,150.0,vistas,1741.0,vistas,3360.0,vistas,1120.0,vistas,-58.400000000000006
MEDPLUS,2026,6892.0,vistas,220.0,vistas,1975.0,vistas,3933.0,vistas,1424.0,vistas,
MEESHO,2020,306.92326861840917,legacy_rescaled,-292.7572538633916,legacy_rescaled,614.3496959564969,legacy_rescaled,733.2508673431967,legacy_rescaled,0.0,legacy_rescaled,
MEESHO,2021,792.8284433274051,legacy_rescaled,-476.00616978551267,legacy_rescaled,153.39745191336135,legacy_rescaled,739.1307941085704,legacy_rescaled,0.0,legacy_rescaled,
MEESHO,2022,3232.3344231567967,legacy_rescaled,-3100.2925409621375,legacy_rescaled,472.59053331618685,legacy_rescaled,2615.877419185202,legacy_rescaled,0.0,legacy_rescaled,
MEESHO,2023,5735.0,vistas,-1675.0,vistas,2177.0,vistas,3553.0,vistas,0.0,vistas,
MEESHO,2024,7615.0,vistas,-328.0,vistas,2230.0,vistas,4161.0,vistas,72.0,vistas,
MEESHO,2025,9390.0,vistas,-3942.0,vistas,1445.27,vistas,7226.0,vistas,58.0,vistas,
